fluxID,yearFlux,contDayInYearFlux,dayInYearFlux,PindexFLUXnee,PindexFLUXneeE,PindexFLUXneegf,PindexFLUXle,PindexFLUXleE,PindexFLUXlegf,PindexFLUXgpp,PindexFLUXgppgf,PindexFLUXre,PindexFLUXregf,metID,yearMet,dayInYearMet,hourInYear,temp,par,vpd,rh,soilT,co2,precip,bioID,yearBio,dayInYearBio,PindexBioLAI,PindexBioLAIe,PindexBioLitterF,PindexBioLitterFe,PindexBioPhenology,PindexBioPhenologyE,PindexBioCw,PindexBioCwE,PindexBioCwInc,PindexBioCwIncE,PindexBioSoilTotC,PindexBioSoilTotCe
7917,1997,165.96,165,4.9253,6.4733,4.9253,0.001601,0.007002,0.001601,-9999,-9999,-9999,-9999,7917,1997,165,23,13.3,0,0.2234,-9999,13.796,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7918,1997,165.98,165,2.9957,7.2643,2.9957,0.002561,0.007266,0.002561,-9999,-9999,-9999,-9999,7918,1997,165,23.5,13.1,0,0.212,-9999,13.64,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7919,1997,166,165,5.2083,7.4843,5.2083,0.002168,0.006645,0.002168,-9999,-9999,-9999,-9999,7919,1997,165,24,13.1,0,0.2006,-9999,12.198,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7920,1997,166.02,166,15.608,8.6655,15.608,0.001914,0.005946,0.001914,-9999,-9999,-9999,-9999,7920,1997,166,0.5,12.9,0,0.1892,-9999,12.207,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7921,1997,166.04,166,24.476,11.336,24.476,0.005971,0.007082,0.005971,-9999,-9999,-9999,-9999,7921,1997,166,1,13.1,0,0.1915,-9999,12.221,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7922,1997,166.06,166,7.2032,7.039,7.2032,0.002982,0.005655,0.002982,-9999,-9999,-9999,-9999,7922,1997,166,1.5,13.1,0,0.1938,-9999,12.241,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7923,1997,166.08,166,18.714,8.6335,18.714,0.002118,0.004808,0.002118,-9999,-9999,-9999,-9999,7923,1997,166,2,13,0,0.1961,-9999,12.266,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7924,1997,166.1,166,6.3655,5.9029,6.3655,0.002561,0.003973,0.002561,-9999,-9999,-9999,-9999,7924,1997,166,2.5,13,0,0.1983,-9999,12.296,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7925,1997,166.12,166,8.1642,4.6402,8.1642,0.001001,0.002859,0.001001,-9999,-9999,-9999,-9999,7925,1997,166,3,13,0,0.2006,-9999,12.332,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7926,1997,166.15,166,3.7452,5.0374,3.7452,0.002954,0.003456,0.002954,-9999,-9999,-9999,-9999,7926,1997,166,3.5,13.1,0,0.2029,-9999,12.371,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7927,1997,166.17,166,2.4725,4.8388,2.4725,0.002023,0.002895,0.002023,-9999,-9999,-9999,-9999,7927,1997,166,4,13.1,0,0.2052,-9999,12.415,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7928,1997,166.19,166,-9999,5.5897,13.659,0.00513,0.004871,0.00513,-9999,-9999,-9999,-9999,7928,1997,166,4.5,13.1,32.895,0.2075,-9999,12.463,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7929,1997,166.21,166,-9999,5.873,8.0832,0.006047,0.005783,0.006047,-9999,-9999,-9999,-9999,7929,1997,166,5,13.1,61.404,0.2098,-9999,12.515,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7930,1997,166.23,166,-9999,7.0501,9.3528,0.006381,0.006513,0.006381,-9999,-9999,-9999,-9999,7930,1997,166,5.5,13.2,98.684,0.2121,-9999,12.569,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7931,1997,166.25,166,-9999,6.3393,8.6917,0.003696,0.004673,0.003696,-9999,-9999,-9999,-9999,7931,1997,166,6,13.3,65.789,0.2143,-9999,12.626,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7932,1997,166.27,166,-9999,5.1258,3.8297,0.007859,0.010057,0.007859,-9999,-9999,-9999,-9999,7932,1997,166,6.5,13.3,171.05,0.2166,-9999,12.684,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7933,1997,166.29,166,-9999,2.695,-7.92,0.024783,0.025288,0.024783,-9999,-9999,-9999,-9999,7933,1997,166,7,13.8,394.74,0.2796,-9999,12.745,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7934,1997,166.31,166,-9999,1.881,-7.7397,0.032838,0.028297,0.032838,-9999,-9999,-9999,-9999,7934,1997,166,7.5,14.1,447.37,0.3426,-9999,12.806,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7935,1997,166.33,166,-9999,3.5009,-10.116,0.062788,0.054767,0.062788,-9999,-9999,-9999,-9999,7935,1997,166,8,14.5,625,0.4056,-9999,12.867,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7936,1997,166.35,166,-9999,3.3648,-11.812,0.061944,0.054178,0.061944,-9999,-9999,-9999,-9999,7936,1997,166,8.5,14.5,587.72,0.4686,-9999,12.928,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7937,1997,166.38,166,-9999,4.3486,-21.719,0.12956,0.10835,0.12956,-9999,-9999,-9999,-9999,7937,1997,166,9,15.1,1346.5,0.5316,-9999,12.988,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7938,1997,166.4,166,-9999,4.2318,-16.696,0.11732,0.098528,0.11732,-9999,-9999,-9999,-9999,7938,1997,166,9.5,15.7,1142.5,0.5946,-9999,13.046,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7939,1997,166.42,166,-9999,4.2602,-17.682,0.15716,0.13371,0.15716,-9999,-9999,-9999,-9999,7939,1997,166,10,16,1543.9,0.6577,-9999,13.103,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7940,1997,166.44,166,-9999,4.368,-21.544,0.16958,0.14081,0.16958,-9999,-9999,-9999,-9999,7940,1997,166,10.5,16.2,1857.5,0.7207,-9999,13.156,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7941,1997,166.46,166,-9999,3.9373,-17.712,0.1322,0.11069,0.1322,-9999,-9999,-9999,-9999,7941,1997,166,11,16.8,1456.1,0.7837,-9999,13.206,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7942,1997,166.48,166,-9999,4.1817,-17.884,0.11283,0.099296,0.11283,-9999,-9999,-9999,-9999,7942,1997,166,11.5,16.8,877.19,0.8467,-9999,13.253,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7943,1997,166.5,166,-9999,4.1837,-19.132,0.15165,0.12678,0.15165,-9999,-9999,-9999,-9999,7943,1997,166,12,17.1,1491.2,0.9097,-9999,13.295,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7944,1997,166.52,166,-9999,5.9813,-22.276,0.17066,0.14297,0.17066,-9999,-9999,-9999,-9999,7944,1997,166,12.5,17.8,1155.7,0.9727,-9999,13.331,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7945,1997,166.54,166,-9999,4.2062,-18.047,0.15171,0.12654,0.15171,-9999,-9999,-9999,-9999,7945,1997,166,13,17.6,969.3,0.9607,-9999,13.362,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7946,1997,166.56,166,-9999,4.3231,-17.684,0.14436,0.12013,0.14436,-9999,-9999,-9999,-9999,7946,1997,166,13.5,17.9,1085.5,0.9487,-9999,13.387,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7947,1997,166.58,166,-9999,3.5871,-11.198,0.10355,0.086415,0.10355,-9999,-9999,-9999,-9999,7947,1997,166,14,17.9,1037.3,0.9367,-9999,13.406,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7948,1997,166.6,166,-9999,3.9324,-15.037,0.15692,0.1307,0.15692,-9999,-9999,-9999,-9999,7948,1997,166,14.5,18.3,993.42,0.9248,-9999,13.417,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7949,1997,166.62,166,-9999,4.0718,-13.989,0.15326,0.12779,0.15326,-9999,-9999,-9999,-9999,7949,1997,166,15,18.4,1138.2,0.9128,-9999,13.421,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7950,1997,166.65,166,-9999,4.1115,-13.632,0.14062,0.11717,0.14062,-9999,-9999,-9999,-9999,7950,1997,166,15.5,18.2,1050.4,0.9008,-9999,13.417,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7951,1997,166.67,166,-9999,4.2492,-15.066,0.1687,0.14018,0.1687,-9999,-9999,-9999,-9999,7951,1997,166,16,18.9,1144.7,0.8888,-9999,13.405,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7952,1997,166.69,166,-9999,4.758,-11.504,0.12831,0.10722,0.12831,-9999,-9999,-9999,-9999,7952,1997,166,16.5,18.6,947.37,0.8768,-9999,13.385,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7953,1997,166.71,166,-9999,3.1399,-8.6323,0.10471,0.088738,0.10471,-9999,-9999,-9999,-9999,7953,1997,166,17,18.6,769.74,0.8649,-9999,13.356,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7954,1997,166.73,166,-9999,2.9795,-7.516,0.067088,0.05903,0.067088,-9999,-9999,-9999,-9999,7954,1997,166,17.5,18.3,578.95,0.8529,-9999,13.318,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7955,1997,166.75,166,-9999,4.1446,-3.801,0.043658,0.044071,0.043658,-9999,-9999,-9999,-9999,7955,1997,166,18,18.1,412.28,0.8409,-9999,13.272,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7956,1997,166.77,166,-9999,3.441,-2.7615,0.025562,0.035216,0.025562,-9999,-9999,-9999,-9999,7956,1997,166,18.5,17.7,234.65,0.8289,-9999,13.216,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7957,1997,166.79,166,-9999,4.7189,2.3959,0.002809,0.013059,0.002809,-9999,-9999,-9999,-9999,7957,1997,166,19,17.1,114.04,0.7761,-9999,13.152,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7958,1997,166.81,166,-9999,4.9445,5.2503,0.00147,0.009659,0.00147,-9999,-9999,-9999,-9999,7958,1997,166,19.5,17,35.088,0.7233,-9999,13.079,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7959,1997,166.83,166,8.1091,5.6258,8.1091,0,0.008721,0,-9999,-9999,-9999,-9999,7959,1997,166,20,16.1,0,0.6704,-9999,12.996,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7960,1997,166.85,166,8.4366,5.1299,8.4366,0.000713,0.007634,0.000713,-9999,-9999,-9999,-9999,7960,1997,166,20.5,15.1,0,0.6176,-9999,12.906,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7961,1997,166.88,166,7.7296,4.7213,7.7296,0.008106,0.00981,0.008106,-9999,-9999,-9999,-9999,7961,1997,166,21,13.3,0,0.5648,-9999,12.807,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7962,1997,166.9,166,7.9127,4.829,7.9127,0.004402,0.008063,0.004402,-9999,-9999,-9999,-9999,7962,1997,166,21.5,12.4,0,0.5119,-9999,12.7,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7963,1997,166.92,166,7.9959,4.8223,7.9959,0.003696,0.007932,0.003696,-9999,-9999,-9999,-9999,7963,1997,166,22,12.3,0,0.4591,-9999,12.585,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7964,1997,166.94,166,4.5593,5.8642,4.5593,0.006406,0.009298,0.006406,-9999,-9999,-9999,-9999,7964,1997,166,22.5,12.1,0,0.4063,-9999,12.463,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7965,1997,166.96,166,8.6104,8.7039,8.6104,0.001161,0.007473,0.001161,-9999,-9999,-9999,-9999,7965,1997,166,23,11.7,0,0.3534,-9999,12.334,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7966,1997,166.98,166,7.606,4.7756,7.606,0,0.005479,0,-9999,-9999,-9999,-9999,7966,1997,166,23.5,10,0,0.3006,-9999,12.199,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7967,1997,167,166,7.004,4.6294,7.004,0.001132,0.003404,0.001132,-9999,-9999,-9999,-9999,7967,1997,166,24,9.3,0,0.2478,-9999,10.2,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7968,1997,167.02,167,7.1506,5.7928,7.1506,0,0.002831,0,-9999,-9999,-9999,-9999,7968,1997,167,0.5,9,0,0.1949,-9999,10.209,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7969,1997,167.04,167,7.1506,4.8046,7.1506,0,0.001727,0,-9999,-9999,-9999,-9999,7969,1997,167,1,9,0,0.2039,-9999,10.223,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7970,1997,167.06,167,7.192,4.853,7.192,0,0.002979,0,-9999,-9999,-9999,-9999,7970,1997,167,1.5,8.5,0,0.2129,-9999,10.243,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7971,1997,167.08,167,7.1506,5.3843,7.1506,0,0.0023,0,-9999,-9999,-9999,-9999,7971,1997,167,2,9,0,0.2219,-9999,10.268,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7972,1997,167.1,167,7.5241,4.9105,7.5241,0,0.002727,0,-9999,-9999,-9999,-9999,7972,1997,167,2.5,8,0,0.2309,-9999,10.298,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7973,1997,167.12,167,7.375,4.9385,7.375,0.000958,0.002429,0.000958,-9999,-9999,-9999,-9999,7973,1997,167,3,8.3,0,0.2399,-9999,10.333,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7974,1997,167.15,167,6.7318,4.9804,6.7318,0,0.002473,0,-9999,-9999,-9999,-9999,7974,1997,167,3.5,8.6,0,0.249,-9999,10.373,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7975,1997,167.17,167,7.4972,5.1552,7.4972,0.000844,0.002607,0.000844,-9999,-9999,-9999,-9999,7975,1997,167,4,8.4,17.544,0.258,-9999,10.417,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7976,1997,167.19,167,8.3361,5.2111,8.3361,0.000182,0.003012,0.000182,-9999,-9999,-9999,-9999,7976,1997,167,4.5,8.3,57.018,0.267,-9999,10.464,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7977,1997,167.21,167,-4.2774,2.5127,-4.2774,0.000473,0.008156,0.000473,-9999,-9999,-9999,-9999,7977,1997,167,5,9.3,223.68,0.276,-9999,10.516,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7978,1997,167.23,167,-8.718,1.8154,-8.718,0.004293,0.009141,0.004293,-9999,-9999,-9999,-9999,7978,1997,167,5.5,9.4,379.39,0.285,-9999,10.57,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7979,1997,167.25,167,-16.046,11.218,-16.046,0.020287,0.019156,0.020287,-9999,-9999,-9999,-9999,7979,1997,167,6,12.2,551.54,0.294,-9999,10.626,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7980,1997,167.27,167,-18.316,4.4629,-18.316,0.071898,0.062007,0.071898,-9999,-9999,-9999,-9999,7980,1997,167,6.5,14.2,714.91,0.303,-9999,10.685,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7981,1997,167.29,167,-13.777,4.105,-13.777,0.065444,0.05912,0.065444,-9999,-9999,-9999,-9999,7981,1997,167,7,15.4,888.16,0.3714,-9999,10.745,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7982,1997,167.31,167,-14.518,4.2486,-14.518,0.076752,0.069935,0.076752,-9999,-9999,-9999,-9999,7982,1997,167,7.5,16,989.04,0.4399,-9999,10.805,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7983,1997,167.33,167,-20.232,3.9354,-20.232,0.12457,0.10622,0.12457,-9999,-9999,-9999,-9999,7983,1997,167,8,16.7,1175.4,0.5083,-9999,10.867,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7984,1997,167.35,167,-20.588,3.9324,-20.588,0.11407,0.097389,0.11407,-9999,-9999,-9999,-9999,7984,1997,167,8.5,17.3,1219.3,0.5767,-9999,10.927,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7985,1997,167.38,167,-21.975,4.3861,-21.975,0.16554,0.1411,0.16554,-9999,-9999,-9999,-9999,7985,1997,167,9,18.1,1491.2,0.6452,-9999,10.987,362.68,0.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7986,1997,167.4,167,-24.746,5.8259,-24.746,0.21719,0.18417,0.21719,-9999,-9999,-9999,-9999,7986,1997,167,9.5,18.1,1495.6,0.7136,-9999,11.045,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7987,1997,167.42,167,-21.206,4.3566,-21.206,0.17218,0.14558,0.17218,-9999,-9999,-9999,-9999,7987,1997,167,10,18.6,1657.9,0.782,-9999,11.101,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7988,1997,167.44,167,-20.748,4.3485,-20.748,0.16472,0.13972,0.16472,-9999,-9999,-9999,-9999,7988,1997,167,10.5,19.7,1618.4,0.8505,-9999,11.155,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7989,1997,167.46,167,-24.298,5.0872,-24.298,0.15266,0.1307,0.15266,-9999,-9999,-9999,-9999,7989,1997,167,11,19.3,1296.1,0.9189,-9999,11.205,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7990,1997,167.48,167,-19.768,3.9324,-19.768,0.13552,0.11612,0.13552,-9999,-9999,-9999,-9999,7990,1997,167,11.5,19.3,1258.8,0.9873,-9999,11.251,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7991,1997,167.5,167,-21.778,5.8033,-21.778,0.1406,0.1211,0.1406,-9999,-9999,-9999,-9999,7991,1997,167,12,19.5,1043.9,1.0558,-9999,11.293,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7992,1997,167.52,167,-27.098,6.4136,-27.098,0.18082,0.15955,0.18082,-9999,-9999,-9999,-9999,7992,1997,167,12.5,19.6,1162.3,1.1242,-9999,11.329,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7993,1997,167.54,167,-17.795,3.9758,-17.795,0.099911,0.087289,0.099911,-9999,-9999,-9999,-9999,7993,1997,167,13,19.7,859.65,1.0828,-9999,11.36,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7994,1997,167.56,167,-22.862,6.7164,-22.862,0.14862,0.12595,0.14862,-9999,-9999,-9999,-9999,7994,1997,167,13.5,19.5,1043.9,1.0413,-9999,11.385,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7995,1997,167.58,167,-23.518,5.8162,-23.518,0.17371,0.15208,0.17371,-9999,-9999,-9999,-9999,7995,1997,167,14,19.9,1304.8,0.9998,-9999,11.403,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7996,1997,167.6,167,-18.426,4.0019,-18.426,0.10428,0.090718,0.10428,-9999,-9999,-9999,-9999,7996,1997,167,14.5,20.1,885.96,0.9584,-9999,11.415,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7997,1997,167.62,167,-10.697,3.3161,-10.697,0.062679,0.056672,0.062679,-9999,-9999,-9999,-9999,7997,1997,167,15,19.7,583.33,0.9169,-9999,11.419,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7998,1997,167.65,167,-15.861,4.0019,-15.861,0.10352,0.08835,0.10352,-9999,-9999,-9999,-9999,7998,1997,167,15.5,19.4,793.86,0.8754,-9999,11.415,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7999,1997,167.67,167,-12.509,4.1468,-12.509,0.095173,0.084319,0.095173,-9999,-9999,-9999,-9999,7999,1997,167,16,19.4,526.32,0.834,-9999,11.403,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8000,1997,167.69,167,-8.2797,1.6717,-8.2797,0.052507,0.060842,0.052507,-9999,-9999,-9999,-9999,8000,1997,167,16.5,19.1,458.33,0.7925,-9999,11.383,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8001,1997,167.71,167,-2.0305,3.8601,-2.0305,0.040544,0.037213,0.040544,-9999,-9999,-9999,-9999,8001,1997,167,17,18.8,186.4,0.751,-9999,11.354,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8002,1997,167.73,167,-0.55117,3.529,-0.55117,0.029422,0.032419,0.029422,-9999,-9999,-9999,-9999,8002,1997,167,17.5,18.5,166.67,0.7096,-9999,11.316,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8003,1997,167.75,167,3.9668,5.0263,3.9668,0.015438,0.025866,0.015438,-9999,-9999,-9999,-9999,8003,1997,167,18,18,78.947,0.6681,-9999,11.27,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8004,1997,167.77,167,5.3385,5.2106,5.3385,0.044349,0.039967,0.044349,-9999,-9999,-9999,-9999,8004,1997,167,18.5,16.9,26.316,0.6266,-9999,11.215,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8005,1997,167.79,167,7.1914,4.9706,7.1914,0.021732,0.021199,0.021732,-9999,-9999,-9999,-9999,8005,1997,167,19,15.5,15.351,0.6015,-9999,11.15,362.68,0.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8006,1997,167.81,167,7.4644,5.0101,7.4644,0.00541,0.009256,0.00541,-9999,-9999,-9999,-9999,8006,1997,167,19.5,14.8,0,0.5763,-9999,11.077,362.68,0.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8007,1997,167.83,167,7.6315,5.0951,7.6315,0.000094,0.007228,0.000094,-9999,-9999,-9999,-9999,8007,1997,167,20,14.5,0,0.5512,-9999,10.996,362.68,0.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8008,1997,167.85,167,7.8156,5.0207,7.8156,0,0.007584,0,-9999,-9999,-9999,-9999,8008,1997,167,20.5,14.1,0,0.526,-9999,10.905,362.68,0.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8009,1997,167.88,167,7.8156,5.0141,7.8156,0,0.007609,0,-9999,-9999,-9999,-9999,8009,1997,167,21,14.1,0,0.5008,-9999,10.807,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8010,1997,167.9,167,7.7073,4.8837,7.7073,0,0.00772,0,-9999,-9999,-9999,-9999,8010,1997,167,21.5,13.9,0,0.4757,-9999,10.7,362.68,0.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8011,1997,167.92,167,7.9434,4.9863,7.9434,0,0.007841,0,-9999,-9999,-9999,-9999,8011,1997,167,22,13.8,0,0.4505,-9999,10.586,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8012,1997,167.94,167,7.8829,4.9207,7.8829,0,0.007329,0,-9999,-9999,-9999,-9999,8012,1997,167,22.5,13.7,0,0.4253,-9999,10.464,362.68,0.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8013,1997,167.96,167,7.8967,4.9309,7.8967,0.00123,0.007538,0.00123,-9999,-9999,-9999,-9999,8013,1997,167,23,13.6,0,0.4002,-9999,10.335,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
8014,1997,167.98,167,7.6208,4.7422,7.6208,0,0.007091,0,-9999,-9999,-9999,-9999,8014,1997,167,23.5,13.9,0,0.375,-9999,10.201,362.68,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
